P_trans,C_Case01,e_conf,case_01_contact_mode,population_contact_mode,model_variant,likelihood_exact,likelihood_minimum,acceptance_rate_exact,mean_onward_infections,source_dir,source_file
0.0064929789525112,41.94417852073288,0.709826327786657,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.5495190137203372e-20,2.6428479625548153e-20,0.01232,4.0896,calibration_daily,00913_MV_daily_contacts_parameter_results.csv
0.0048413685791761,48.76980974376784,0.5487401277357469,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.0271945770964766e-20,1.0640357033331948e-20,0.00416,3.2308,calibration_daily,00914_MV_daily_contacts_parameter_results.csv
0.0131375612429726,42.4957654504384,0.3960998956577902,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,8.315019971508193e-20,9.018398013071215e-20,0.068,11.57484,calibration_daily,00914_MV_daily_contacts_parameter_results.csv
0.00688127315649,49.85298846207784,0.3575140241795695,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.831061387634315e-20,5.09776869128967e-20,0.02848,5.30172,calibration_daily,00915_MV_daily_contacts_parameter_results.csv
0.0242985814913762,6.449543005202365,0.385232847461927,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.2159018938725949e-21,1.3669457308014517e-21,0.03816,6.77464,calibration_daily,00915_MV_daily_contacts_parameter_results.csv
0.008309732698294,10.9024512359868,0.2072367168154198,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,8.98760981528546e-22,9.073267140898608e-22,0.00244,2.1912,calibration_daily,00916_MV_daily_contacts_parameter_results.csv
0.0067457479863867,110.07251852940657,0.0040371714742559,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.9839736483102304e-19,2.11408152425576e-19,0.07948,10.69416,calibration_daily,00916_MV_daily_contacts_parameter_results.csv
0.0117904312575467,21.83387420950633,0.3397245868390282,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.6683861576436632e-20,1.843104270484777e-20,0.03452,5.80768,calibration_daily,00917_MV_daily_contacts_parameter_results.csv
0.0067805734606147,34.537349046478056,0.5355005109991662,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.0978134370270104e-20,1.1691536384856026e-20,0.00944,3.7588,calibration_daily,00917_MV_daily_contacts_parameter_results.csv
0.0173759597860451,22.217195384024706,0.2872585044359796,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.4273326545268394e-20,2.6410081636625852e-20,0.05836,10.60004,calibration_daily,00918_MV_daily_contacts_parameter_results.csv
0.0049555897198412,16.57863904561921,0.4077875766556164,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,8.142416126058124e-22,8.212304412265777e-22,0.00044,1.457,calibration_daily,00918_MV_daily_contacts_parameter_results.csv
0.0588467781865746,16.42020455340743,0.913922864691222,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.3905144001950856e-21,1.480074014592809e-21,0.00344,43.00376,calibration_daily,00919_MV_daily_contacts_parameter_results.csv
0.0257324806580727,26.199006400265183,0.6143409762725704,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.336100122877929e-20,2.582134131676634e-20,0.03264,20.34132,calibration_daily,00919_MV_daily_contacts_parameter_results.csv
0.025562032801941,26.52231149905147,0.6611145222597029,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.056349551336789e-20,2.300616038495248e-20,0.03224,20.71276,calibration_daily,00920_MV_daily_contacts_parameter_results.csv
0.037106533656973,79.82506600773381,0.7769869053660221,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,7.005570856118335e-33,0.0,78.94588,calibration_daily,00920_MV_daily_contacts_parameter_results.csv
0.0198199671561474,87.4409884155845,0.8030045394593486,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.968333660617385e-21,2.2373896141225734e-21,0.0008,36.35996,calibration_daily,00921_MV_daily_contacts_parameter_results.csv
0.0255019398089682,8.09117073903517,0.257801828769157,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.5116902176689025e-21,1.6571176596169998e-21,0.04612,9.30388,calibration_daily,00921_MV_daily_contacts_parameter_results.csv
0.0142604746587356,52.22675454020597,0.2247260992150934,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,6.774339627458601e-20,7.492034486380495e-20,0.04924,16.13604,calibration_daily,00922_MV_daily_contacts_parameter_results.csv
0.0081867617670234,79.03467202624319,0.1146165309181231,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.4312013016572622e-19,1.5539965638389903e-19,0.07172,10.34332,calibration_daily,00922_MV_daily_contacts_parameter_results.csv
0.0165332497956314,97.0484866238793,0.9330317049355744,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,9.073802081946296e-21,9.64686359292232e-21,0.00348,30.06956,calibration_daily,00923_MV_daily_contacts_parameter_results.csv
0.0163442146324301,59.89390242217627,0.9385467426942582,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,8.65441291610849e-20,9.29863794639129e-20,0.03248,19.48656,calibration_daily,00923_MV_daily_contacts_parameter_results.csv
0.0248656623258549,10.895986636449638,0.2686938026059112,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.607685911030538e-21,5.1853455533357135e-21,0.05032,11.03868,calibration_daily,00924_MV_daily_contacts_parameter_results.csv
0.0155621367544298,29.150836373940614,0.822081259272317,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,7.607577002752458e-20,8.236174566469463e-20,0.06584,9.9692,calibration_daily,00924_MV_daily_contacts_parameter_results.csv
0.0330928668268124,22.956604706076256,0.548169078071624,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,3.0462267126339536e-21,3.791353284601459e-21,0.0124,28.37428,calibration_daily,00925_MV_daily_contacts_parameter_results.csv
0.0324739888799201,105.5449853229978,0.404531222130874,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,0.0,0.0,88.50416,calibration_daily,00925_MV_daily_contacts_parameter_results.csv
0.0169715732026071,103.98209487809578,0.8807276753896197,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,5.151614556533225e-21,5.470975183023365e-21,0.00164,33.31784,calibration_daily,00926_MV_daily_contacts_parameter_results.csv
0.0036513633044315,114.3757319174994,0.4800021805693855,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.520426202397919e-20,4.6642635749792976e-20,0.01612,4.82196,calibration_daily,00926_MV_daily_contacts_parameter_results.csv
0.0098787702074487,22.479453682383376,0.7634609822437046,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.636529166069515e-20,1.7321562200607915e-20,0.0148,4.22948,calibration_daily,00927_MV_daily_contacts_parameter_results.csv
0.0055610658932928,45.60050130933752,0.3140262138649909,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.6759604307457362e-20,1.7571835634825244e-20,0.0086,3.71056,calibration_daily,00927_MV_daily_contacts_parameter_results.csv
0.0268558160851415,58.66983860917981,0.429218658971468,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.1360518754627453e-21,1.1924854799193424e-21,0.00048,45.00792,calibration_daily,00928_MV_daily_contacts_parameter_results.csv
0.0310970790519516,49.34392724478491,0.1906546370965837,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,6.615240887038682e-22,7.095440881485488e-22,0.00028,51.95484,calibration_daily,00928_MV_daily_contacts_parameter_results.csv
0.016317041034599,108.21719743061723,0.5547159967840085,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.8337269642463774e-21,5.1176200917120834e-21,0.0016,34.40452,calibration_daily,00929_MV_daily_contacts_parameter_results.csv
0.0102812685522439,78.2073329323015,0.906952076201682,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.5693373537284605e-19,2.699526365543592e-19,0.07824,12.76476,calibration_daily,00929_MV_daily_contacts_parameter_results.csv
0.0397928661300693,33.99342916577547,0.8526270274624005,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.2337366407159417e-21,1.2728758919040228e-21,0.00104,45.51356,calibration_daily,00930_MV_daily_contacts_parameter_results.csv
0.0091072704137782,85.38266112362845,0.995087335616727,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.8112044428178615e-19,2.9392584797148357e-19,0.08152,11.59528,calibration_daily,00930_MV_daily_contacts_parameter_results.csv
0.0013865382508808,29.07837292691537,0.2293459752482377,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,0.0,0.0,0.49936,calibration_daily,00931_MV_daily_contacts_parameter_results.csv
0.01426753969282,72.12853220396225,0.0755449175296909,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.3210144475391004e-20,4.7801375344243247e-20,0.02536,21.55228,calibration_daily,00931_MV_daily_contacts_parameter_results.csv
0.0326589726062562,115.63985790899709,0.8397077574661574,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,0.0,0.0,86.14928,calibration_daily,00932_MV_daily_contacts_parameter_results.csv
0.0190733237077882,55.12587287527736,0.2280115986648702,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.545765773514434e-20,1.7256873459744262e-20,0.01224,27.05696,calibration_daily,00932_MV_daily_contacts_parameter_results.csv
0.0047073237970805,37.17074245630461,0.3023895250104049,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.3326672226523455e-21,4.5617255856304126e-21,0.00208,2.4864,calibration_daily,00933_MV_daily_contacts_parameter_results.csv
0.0151177522583292,75.7395701842538,0.2131513551443352,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,3.12126093381221e-20,3.3989776413037877e-20,0.0148,24.22868,calibration_daily,00933_MV_daily_contacts_parameter_results.csv
0.0244191542793938,93.12571995815738,0.9148621404058676,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.6345446671235607e-22,1.9098280097681056e-22,8e-05,49.26988,calibration_daily,00934_MV_daily_contacts_parameter_results.csv
0.0401818990816242,46.25539933189912,0.4700173623902396,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,3.1605093162510824e-25,5.027165339673142e-23,4e-05,66.62984,calibration_daily,00934_MV_daily_contacts_parameter_results.csv
0.0049011985303088,119.1262454990658,0.7575959372491218,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.824250176514464e-19,1.8813893626746605e-19,0.05328,7.20912,calibration_daily,00935_MV_daily_contacts_parameter_results.csv
0.0137034734916377,107.79151129571018,0.2466708879251975,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.3347648565415275e-20,1.5072045563037628e-20,0.00616,28.82844,calibration_daily,00935_MV_daily_contacts_parameter_results.csv
0.0110301044056082,15.985926840430142,0.4512453404394722,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,7.210253692008615e-21,7.66037671065608e-21,0.01664,4.10504,calibration_daily,00936_MV_daily_contacts_parameter_results.csv
0.008053168618179,105.76929992579277,0.0248736090856726,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.56824861824598e-19,1.6914171706178964e-19,0.07216,13.46968,calibration_daily,00936_MV_daily_contacts_parameter_results.csv
0.0363776677098888,69.9752347311291,0.7173784660410393,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,2.100735964059685e-36,0.0,71.10736,calibration_daily,00937_MV_daily_contacts_parameter_results.csv
0.0022533003166289,41.6326115531014,0.0867117278901341,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,0.0,0.0,1.14496,calibration_daily,00937_MV_daily_contacts_parameter_results.csv
0.0164130301461229,109.94824542193314,0.5652599778281898,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.979320954546146e-21,3.214041090860022e-21,0.001,35.45036,calibration_daily,00938_MV_daily_contacts_parameter_results.csv
0.0104055348187601,20.22883296165356,0.5491890124421261,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.4288999494633534e-20,1.4890512692552672e-20,0.01748,4.37316,calibration_daily,00938_MV_daily_contacts_parameter_results.csv
0.0041224999273496,102.60819976499803,0.8450028245877328,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,5.942839981848211e-20,6.074970119008501e-20,0.01824,4.974,calibration_daily,00939_MV_daily_contacts_parameter_results.csv
0.001273794781874,90.68596739191264,0.1650595654437101,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,0.0,0.0,1.16488,calibration_daily,00939_MV_daily_contacts_parameter_results.csv
0.0088617610662278,8.833473549786177,0.7586508427349408,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,5.183745965332108e-22,5.567611523351459e-22,0.00096,1.96604,calibration_daily,00940_MV_daily_contacts_parameter_results.csv
0.0085974755718182,48.23985037340466,0.4391858479681688,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,7.502457678117174e-20,8.062384158484698e-20,0.046,6.84272,calibration_daily,00940_MV_daily_contacts_parameter_results.csv
0.0177436708478371,36.58214098694857,0.7328301955814764,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,7.413177171161343e-20,8.05146626143893e-20,0.05508,14.8982,calibration_daily,00941_MV_daily_contacts_parameter_results.csv
0.0086875018302837,75.02681024098237,0.1216168215463792,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.6794783209477836e-19,1.7902080015202886e-19,0.07708,10.74228,calibration_daily,00941_MV_daily_contacts_parameter_results.csv
0.0023947415038407,51.33620565117775,0.4450763240968539,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.1017433136243142e-22,2.1017433136243142e-22,0.00016,1.4152,calibration_daily,00942_MV_daily_contacts_parameter_results.csv
0.0114386272632355,94.70879292483556,0.5710879756459233,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.0894635884400556e-19,1.1716543276714066e-19,0.03956,18.2974,calibration_daily,00942_MV_daily_contacts_parameter_results.csv
0.0247255054129939,99.27372989372776,0.8337610187398857,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,1.3642798019309095e-24,0.0,53.3878,calibration_daily,00943_MV_daily_contacts_parameter_results.csv
0.0088459030856635,37.78767072681967,0.4107095478937461,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.970114153169626e-20,5.282492860652864e-20,0.03412,5.86792,calibration_daily,00943_MV_daily_contacts_parameter_results.csv
0.0091869070101845,89.72850641097135,0.0869235004915468,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.456420815912385e-19,1.573874883892465e-19,0.06696,13.9916,calibration_daily,00944_MV_daily_contacts_parameter_results.csv
0.0290994995828588,99.35662121281602,0.537305794624146,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,2.031753369031649e-37,0.0,72.34936,calibration_daily,00944_MV_daily_contacts_parameter_results.csv
0.0039221423121044,114.6673606010997,0.2236472951793538,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,7.100482741844441e-20,7.364993695590527e-20,0.0238,5.34356,calibration_daily,00945_MV_daily_contacts_parameter_results.csv
0.0072582997114103,3.642314461060563,0.0998889600645756,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.066266532680901e-23,4.066266600991656e-23,0.00028,1.12656,calibration_daily,00945_MV_daily_contacts_parameter_results.csv
0.0084892424407358,33.78977800791588,0.5228730425507342,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,3.040850152558348e-20,3.218098673420434e-20,0.02196,4.9586,calibration_daily,00946_MV_daily_contacts_parameter_results.csv
0.0057971538164955,15.374290438509869,0.8769523889793333,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,8.461040340185784e-22,8.483098687154173e-22,0.00028,1.56376,calibration_daily,00946_MV_daily_contacts_parameter_results.csv
0.0149891631812617,26.528485763101237,0.2986951205281274,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,3.5341229685783393e-20,3.911379482847938e-20,0.05744,9.77328,calibration_daily,00947_MV_daily_contacts_parameter_results.csv
0.0173847328941705,46.72514271370054,0.3708925478285226,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.41797804864936e-20,4.8434199691737937e-20,0.03584,19.2496,calibration_daily,00947_MV_daily_contacts_parameter_results.csv
0.030191377762264,8.489948075198512,0.3990185616748456,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.7734609896280758e-21,3.0678290848897117e-21,0.04896,11.30536,calibration_daily,00948_MV_daily_contacts_parameter_results.csv
0.0155888222134361,46.53310214386708,0.1351256711036879,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.9918112393434886e-20,5.508849607097378e-20,0.0448,17.0622,calibration_daily,00948_MV_daily_contacts_parameter_results.csv
0.0177984254181248,97.81956328716066,0.1661458801301206,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.2341707943025382e-21,1.6253302284821804e-21,0.0006,38.903,calibration_daily,00949_MV_daily_contacts_parameter_results.csv
0.0237124661357376,110.20140109415824,0.2752017788754861,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,1.3039294264630719e-27,0.0,62.41056,calibration_daily,00949_MV_daily_contacts_parameter_results.csv
0.0164810439135932,0.9110837501501212,0.6791692538254122,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.009375494141504e-30,3.0912767756853886e-26,0.00092,1.89028,calibration_daily,00950_MV_daily_contacts_parameter_results.csv
0.0257636074487784,3.207076749507136,0.7880306957074852,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.611451765639774e-22,3.0024353955766376e-22,0.01888,4.42244,calibration_daily,00950_MV_daily_contacts_parameter_results.csv
0.0384199723313974,82.24782443991162,0.6720066884479461,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,0.0,0.0,86.32768,calibration_daily,00951_MV_daily_contacts_parameter_results.csv
0.0090090975833466,98.80721341461884,0.540453333441602,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.167878859764144e-19,2.300076014409108e-19,0.0746,13.73348,calibration_daily,00951_MV_daily_contacts_parameter_results.csv
0.0162621798235783,113.66247710295676,0.4661623030829782,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.521967169726816e-21,4.813650215508821e-21,0.00096,36.24776,calibration_daily,00952_MV_daily_contacts_parameter_results.csv
0.0200472575647091,117.1411574146366,0.0109409698014584,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,8.638192031866466e-26,0.0,54.08708,calibration_daily,00952_MV_daily_contacts_parameter_results.csv
0.0162132392336917,32.28359207794569,0.6775322850710357,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,7.088000964082818e-20,7.751346395753944e-20,0.06584,11.80196,calibration_daily,00953_MV_daily_contacts_parameter_results.csv
0.0165270551706478,57.62509498482042,0.3598801938717982,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,3.5505900212982565e-20,3.9941581549585e-20,0.02524,21.5462,calibration_daily,00953_MV_daily_contacts_parameter_results.csv
0.0168213263749258,20.302876051659084,0.3028232646521108,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.7975147025569342e-20,1.9606279971401135e-20,0.05452,9.2658,calibration_daily,00954_MV_daily_contacts_parameter_results.csv
0.0100834450255831,80.7453874875417,0.606525187845416,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.8581233799652744e-19,1.9756071630033288e-19,0.06964,13.34572,calibration_daily,00954_MV_daily_contacts_parameter_results.csv
0.0179553395150803,84.3301797052494,0.7334182673163208,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.1747590884950916e-20,1.2461723234208191e-20,0.00388,30.98472,calibration_daily,00955_MV_daily_contacts_parameter_results.csv
0.0256901272304483,105.08787790242796,0.5606627509538987,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,2.4412760160475287e-29,0.0,63.1906,calibration_daily,00955_MV_daily_contacts_parameter_results.csv
0.0127196696593393,103.29444568454656,0.9864772536117732,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,7.617739718027475e-20,8.056205836145582e-20,0.02088,21.4144,calibration_daily,00956_MV_daily_contacts_parameter_results.csv
0.0024620724764762,26.74061104881604,0.942080334728518,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,0.0,0.0,0.86208,calibration_daily,00956_MV_daily_contacts_parameter_results.csv
0.0112293206460053,21.621926053251453,0.4173916221609717,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.818227010970477e-20,1.9574558485535227e-20,0.02912,5.35688,calibration_daily,00957_MV_daily_contacts_parameter_results.csv
0.0133580932201921,64.8301636742649,0.918780131732888,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.544429669449121e-19,1.647722778890471e-19,0.0574,15.62788,calibration_daily,00957_MV_daily_contacts_parameter_results.csv
0.0050532159871404,3.436693460989013,0.2012448936231004,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,0.0,0.0,0.66092,calibration_daily,00958_MV_daily_contacts_parameter_results.csv
0.0048511610794053,15.664123905390262,0.2731799900663914,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,3.8212251464021653e-22,3.831976897302071e-22,0.00032,1.38204,calibration_daily,00958_MV_daily_contacts_parameter_results.csv
0.0132792139072021,105.13782301251642,0.6170635267074991,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.0420485032720635e-20,4.330895510422787e-20,0.01232,24.2696,calibration_daily,00959_MV_daily_contacts_parameter_results.csv
0.0405816915400155,47.2718468023354,0.8758745738674171,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,5.811360761228527e-48,3.257444522218369e-23,4e-05,57.99472,calibration_daily,00959_MV_daily_contacts_parameter_results.csv
0.0138900463613373,97.48760380525152,0.8979063314398992,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.313151340715047e-20,4.697849857909378e-20,0.01344,23.69364,calibration_daily,00960_MV_daily_contacts_parameter_results.csv
0.0449815770604809,29.11819968999417,0.0077056774438516,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.1633867086430616e-25,2.5060515996967506e-23,0.00016,65.59592,calibration_daily,00960_MV_daily_contacts_parameter_results.csv
0.0251353422977501,32.324526975416006,0.1136124202006738,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,9.435315737118532e-21,1.0659898972409028e-20,0.0144,27.31592,calibration_daily,00961_MV_daily_contacts_parameter_results.csv
0.0340786893162165,52.58814926009153,0.3009329524340766,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,3.047843209765901e-23,3.405570304557523e-23,4e-05,61.729,calibration_daily,00961_MV_daily_contacts_parameter_results.csv
0.0075541337603268,57.82877141867796,0.6216911543435816,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.1967261863527293e-19,1.2491299166404794e-19,0.04464,6.59252,calibration_daily,00962_MV_daily_contacts_parameter_results.csv
0.0022169746508066,97.17620291167218,0.1489610413849238,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,7.40027442663584e-22,7.560595577900753e-22,0.0004,2.29484,calibration_daily,00962_MV_daily_contacts_parameter_results.csv
0.0119868763873818,100.90862492304107,0.2023673912238778,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,5.168661902932149e-20,5.67770871560236e-20,0.02088,22.03116,calibration_daily,00963_MV_daily_contacts_parameter_results.csv
0.0154442815206684,15.717965927234804,0.8445436833195553,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.989466221972268e-20,2.198538811766747e-20,0.03588,6.0634,calibration_daily,00963_MV_daily_contacts_parameter_results.csv
0.0189734948330891,112.6415406724071,0.0011751510717301,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.7971396154286805e-23,2.945182092694761e-23,4e-05,49.10196,calibration_daily,00964_MV_daily_contacts_parameter_results.csv
0.0161060344298968,18.88565105310525,0.711423509660574,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,2.875489258034067e-20,3.110558839338385e-20,0.04984,7.61392,calibration_daily,00964_MV_daily_contacts_parameter_results.csv
0.0062157564411025,3.7351398210883824,0.3078980358428755,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,1.2621318689935165e-33,0.0,0.92248,calibration_daily,00965_MV_daily_contacts_parameter_results.csv
0.0307806709682021,15.576375961525102,0.7922287951022747,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.2726374956597591e-20,1.44963675226343e-20,0.04044,17.16428,calibration_daily,00965_MV_daily_contacts_parameter_results.csv
0.0229883487910401,109.16606811544196,0.3306974708990149,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,4.0434464046146335e-28,0.0,59.47676,calibration_daily,00966_MV_daily_contacts_parameter_results.csv
0.0021514578643585,26.295715845807237,0.8274017327539696,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,0.0,0.0,0.7276,calibration_daily,00966_MV_daily_contacts_parameter_results.csv
0.0135238130507655,52.9814451014689,0.8578371343483997,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.6249995202833976e-19,1.7329599616751738e-19,0.0662,13.31828,calibration_daily,00967_MV_daily_contacts_parameter_results.csv
0.0152520393512904,11.824784445463925,0.2477563099781705,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,3.404008258212273e-21,3.916119069111562e-21,0.02908,5.46352,calibration_daily,00967_MV_daily_contacts_parameter_results.csv
0.0349784435841655,8.515643522332944,0.4970057485986768,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.234571967566309e-21,4.406227897328703e-21,0.04572,15.484,calibration_daily,00968_MV_daily_contacts_parameter_results.csv
0.0248508149560552,105.4835608779664,0.170789397210285,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,0.0,1.1614012543657658e-33,0.0,66.2918,calibration_daily,00968_MV_daily_contacts_parameter_results.csv
0.0304455873372672,33.57637258904737,0.5796899171946077,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,4.824793254239489e-21,5.359891719343415e-21,0.00612,33.40648,calibration_daily,00969_MV_daily_contacts_parameter_results.csv
0.0118455510169078,28.278931733490296,0.7688367944701427,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,5.748966004998184e-20,6.08381689291248e-20,0.042,6.53576,calibration_daily,00969_MV_daily_contacts_parameter_results.csv
0.0117097598453441,70.60239296617549,0.2301682093928895,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.0666096219589859e-19,1.16977118921706e-19,0.055,15.44772,calibration_daily,00970_MV_daily_contacts_parameter_results.csv
0.0202862289008587,22.84538924276379,0.0478484278578457,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.3581517280563932e-20,1.5378178733848307e-20,0.05152,14.4794,calibration_daily,00970_MV_daily_contacts_parameter_results.csv
0.0123480438898555,72.20484876010954,0.6184341709716232,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.253131177279787e-19,1.357533795412175e-19,0.05468,15.93352,calibration_daily,00971_MV_daily_contacts_parameter_results.csv
0.0052406689928663,43.861187490497485,0.844111244180245,variable,daily_lognormal,daily_lognormal_contacts_case01_fixed_rate,1.0807922065437781e-20,1.0979453601530251e-20,0.00444,3.17708,calibration_daily,00971_MV_daily_contacts_parameter_results.csv
